37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo| Bagram Ibatoulline,1990,Candlewick Press,Language
18394,The Mirror of Merlin,T.A. Barron ,2008,Ace,Arts and recreation
30122,The Missing Piece (The Missing Piece  #1),Shel Silverstein ,2011,HarperCollins,Language
30125,The Missing Piece Meets the Big O,Shel Silverstein ,2009,HarperCollins,Social sciences
43372,The Missionary Position: Mother Teresa in Theory and Practice,Christopher Hitchens ,1972,Verso,Literature
10581,The Mist,Stephen King| ZBS Foundation,2017,Simon & Schuster Audio,Literature
29120,The Mistress Manual: The Good Girl's Guide to Female Dominance,Mistress Lorelei ,1972,Greenery Press (CA),Language
6221,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset ,2009,Vintage,Literature
29412,The Mistress's Daughter,A.M. Homes ,2010,Viking,Language
18770,The Modern Mind: An Intellectual History of the 20th Century,Peter Watson ,1982,Harper Perennial,Technology
3557,The Modern Prince and Other Writings,Antonio Gramsci ,1981,International Publishers,Philosophy and psychology
3554,The Modern Prince: Charles J. Haughey and the Quest for Power,Justin O'Brien ,1988,Merlin Publishing,Philosophy and psychology
42337,The Moffats (The Moffats  #1),Eleanor Estes| Louis Slobodkin,1984,Oddysey/Harcourt Young Classics,Religion
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma ,1991,HarperOne,Science
43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),Robin S. Sharma ,1952,Harper Element,Religion
32714,The Monkey,Stephen King| David Purdham,1999,Random House Audio,Technology
44186,The Monster at the End of this Book,Jon Stone| Michael J. Smollin,1955,Golden Books,Religion
7339,The Monsters and the Critics and Other Essays,J.R.R. Tolkien| Christopher Tolkien,2011,HarperCollins,Language
44795,The Moon And Sixpence,W. Somerset Maugham ,1969,Vintage Classics,Language
24589,The Moon in Hiding (The Green Lion Trilogy #2),Teresa Edgerton ,1995,Ace,Religion
35827,The Moon in the Gutter,David Goodis| Adrian Wootton,1951,Serpent's Tail,Religion
16690,The Moon is a Harsh Mistress,Robert A. Heinlein ,1964,Hodder & Stoughton,Literature
12722,The Moon Is Down,John Steinbeck ,1984,Penguin Classics,Religion
12558,The Moon Lady,Amy Tan| Gretchen Schields,1982,Aladdin,Arts and recreation
27693,The Moonspinners,Mary Stewart ,1995,HarperTorch,Social sciences
6138,The Moonstone,Wilkie Collins| Carolyn G. Heilbrun,2011,Modern Library,Technology
6144,The Moonstone,Wilkie Collins| P.D. James,2020,Oxford University Press  USA,Religion
6140,The Moonstone,Wilkie Collins ,1993,Penguin Books,Language
9865,The Moor's Last Sigh,Salman Rushdie ,2016,Vintage,Science
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams ,2000,Longmeadow Press,History and geography
31227,The Moscow Vector (Covert-One  #6),Patrick Larkin| Robert Ludlum,2006,St. Martin's Paperbacks,History and geography
16374,The Most of P.G. Wodehouse,P.G. Wodehouse ,1993,Simon & Schuster,Technology
17654,The Moth Diaries,Rachel Klein ,2017,Faber & Faber Limited,Philosophy and psychology
25996,The Mother,Pearl S. Buck ,1973,Moyer Bell and its subsidiaries,History and geography
29,The Mother Tongue: English and How It Got That Way,Bill Bryson ,2008,William Morrow Paperbacks,Technology
32880,The Mothman Prophecies,John A. Keel ,1964,Hodder & Stoughton,Language
30567,The Mottled Lizard,Elspeth Huxley ,2015,Penguin Books,Literature
10739,The Moviegoer,Walker Percy ,1969,Vintage Books USA,Philosophy and psychology
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),Agatha Christie ,1954,Black Dog & Leventhal Publishers,Technology
20236,The Murder Stone,Charles Todd ,1973,Bantam,Technology
15977,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates ,1993,Houghton Mifflin Harcourt,History and geography
453,The Music of Chance,Paul Auster ,2012,Penguin Books,Literature
26482,The Music of Dolphins,Karen Hesse ,1950,Scholastic Paperbacks,Language
6342,The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings,Eva Brann ,1970,Paul Dry Books,Literature
10876,The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005,Hunter S. Thompson ,2010,Simon & Schuster,Religion
16697,The Mysteries of Pittsburgh,Michael Chabon ,1958,Harper Perennial,Social sciences
3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle| Paul Bachem,1975,Grosset & Dunlap,Social sciences
16343,The Mysterious Affair at Styles (Hercule Poirot  #1),Agatha Christie ,1968,Deodand,Arts and recreation
10503,The Mysterious Flame of Queen Loana,Umberto Eco| Geoffrey Brock,1999,Mariner Books,Technology
26298,The Mystery in the Rocky Mountains,Carole Marsh ,2003,Carole Marsh Mysteries,Science
25376,The Mystery Method: How to Get Beautiful Women Into Bed,Mystery| Neil Strauss,1989,St. Martin's Press,History and geography
26296,The Mystery of the Ancient Pyramid: Cairo  Egypt (Around the World in 80 Mysteries),Carole Marsh ,2020,Gallopade International,Language
16335,The Mystery of the Blue Train (Hercule Poirot  #6),Agatha Christie ,1974,Black Dog & Leventhal Publishers,Literature
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene| Mildred Benson,2017,Applewood Books,Arts and recreation
15085,The Mystery of the Whispering Mummy (Alfred Hitchcock and The Three Investigators  #3),Robert Arthur| Alfred Hitchcock,1964,Random House Books for Young Readers,Arts and recreation
26301,The Mystery on the Mighty Mississippi,Carole Marsh ,1967,Carole Marsh Mysteries,Philosophy and psychology
22348,The Mystery Play,Grant Morrison| Jon J. Muth,1998,Vertigo,Technology
39763,The Mystical Poems of Rumi 1: First Selection  Poems 1-200,Rumi| A.J. Arberry,1980,University Of Chicago Press,Science
28025,The Myth of the Eternal Return or  Cosmos and History,Mircea Eliade| Willard R. Trask,1988,Princeton University Press,Religion
16292,The Myth of the Magus (Canto Original),Elizabeth M. Butler ,1959,Cambridge University Press,Social sciences
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr. ,1972,Addison-Wesley Professional,Language
12467,The Naked and the Dead,Norman Mailer ,2022,Picador,Philosophy and psychology
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris ,2005,Delta,Social sciences
40070,The Naked Consumer: How Our Private Lives Become Public Commodities,Erik Larson ,1999,Penguin Books,History and geography
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline ,2002,Dragon Door Publications,Religion
2519,The Name of the Rose (Everyman's Library (Cloth)),Umberto Eco ,2004,Everyman's Library,Language
408,The Names,Don DeLillo ,1974,Vintage,History and geography
33917,The Namesake,Jhumpa Lahiri ,1964,Mariner Books,History and geography
25440,The Namesake: A Portrait of the Film Based on the Novel by Jhumpa Lahiri,Mira Nair| Jhumpa Lahiri,1954,Newmarket,Arts and recreation
26821,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan ,1963,Abradale Books/Harry N. Abrams,Arts and recreation
685,The Natural,Bernard Malamud| Kevin Baker,1977,Farrar Straus Giroux,Literature
3061,The Natural Way to Draw,Kimon Nicolaides| Mamie Harmon,2004,Mariner Books,Technology
2103,The Nature of Space and Time,Stephen Hawking| Roger Penrose,1992,Princeton University Press,Philosophy and psychology
20051,The Nature of the Child,Jerome Kagan ,1998,Basic Books,Social sciences
41702,The Navigator (NUMA Files  #7),Clive Cussler| Paul Kemprecos,1990,Putnam Publishing Group,Literature
32484,The Necessary Shakespeare,William Shakespeare ,1986,Longman Publishing Group,Science
20502,The Negative (Ansel Adams Photography  #2),Ansel Adams| Robert Hardy Baker,1959,Little  Brown and Company,Philosophy and psychology
17619,The Negro,W.E.B. Du Bois| Robert Gregg,1968,University of Pennsylvania Press,Religion
22337,The Neil Gaiman Audio Collection,Neil Gaiman ,1950,HarperFestival,Literature
43556,The New American Splendor Anthology: From Off the Streets of Cleveland,Harvey Pekar ,1998,Running Press Adult,History and geography
23552,The New Big Book of America,Todd Davis| Marc Frey,1974,Courage Books,Social sciences
21495,The New Centurions,Joseph Wambaugh ,1963,Dell,Social sciences
32303,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,Paula J. Caplan ,2000,Routledge,Arts and recreation
38532,The New Jessica (Sweet Valley High  #32),Francine Pascal| Kate William,1990,Bantam Books,Literature
31076,The New Knighthood: A History of the Order of the Temple,Malcolm Barber ,2012,Cambridge University Press,Literature
32353,The New Mutants Classic  Vol. 1,Chris Claremont| Bob McLeod,1994,Marvel,Literature
41661,The New Rules of High School,Blake Nelson ,1966,Speak,Religion
12249,The New Testament,Richmond Lattimore ,2007,North Point Press,Science
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca Wood| Paul Pitchford,1973,Penguin Books,Philosophy and psychology
29838,The New York Times Guide to Essential Knowledge,John D. Leonard| The New York Times,1980,St. Martin's Press,Language
38311,The Next Whole Earth Catalog: Access to Tools,Stewart Brand ,1957,Random House Inc.,Arts and recreation
18261,The Nibelungenlied,Unknown| A.T. Hatto,1955,Penguin Classics,Philosophy and psychology
12066,The Nice and the Good,Iris Murdoch ,1965,Penguin Books,Philosophy and psychology
37379,The Night at the Museum,Milan Trenc ,1988,B.E.S. Publishing,Technology
1620,The Night Gardener,George Pelecanos ,1991,Little Brown and Company,History and geography
35810,The Night Journey,Kathryn Lasky ,1977,Puffin Books,Religion
32241,The Night Remembers (Night  #1),Kathleen Eagle ,1954,HarperTorch,Social sciences
12823,The Night Trilogy: Night  Dawn  the Accident,Elie Wiesel| Marion Wiesel,1993,Hill and Wang,Language
42924,The Nightingale's Song,Kathleen Eschenburg ,1973,HarperTorch,Science
23845,The Nightmare Chronicles,Douglas Clegg ,1992,Leisure Books,Philosophy and psychology
18906,The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),R.L. Stine ,1990,HarperCollins,History and geography
23758,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer ,1975,Birlinn,Religion
45343,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),Tony DiTerlizzi| Holly Black,1975,Simon  Schuster Books for Young Readers,Literature
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith ,1998,Anchor Books,Philosophy and psychology
41602,The Non-Designer's Web Book,Robin P. Williams| John Tollett,1995,Peachpit Press,Language
32110,The Nonesuch,Georgette Heyer ,1985,Arrow,Literature
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino ,1971,Mariner Books,Social sciences
13934,The Noonday Demon: An Anatomy of Depression,Andrew Solomon ,1951,Vintage,History and geography
13932,The Noonday Demon: An Atlas of Depression,Andrew Solomon ,1953,Scribner,Philosophy and psychology
6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich ,2012,Penguin Global,History and geography
17582,The Norton Anthology of Short Fiction,Richard Bausch ,1975,W. W. Norton & Company,Science
19106,The Nose,Nikolai Gogol| Kevin Hawkes,1990,HarperCollins Publishers,Arts and recreation
15931,The Notebook (The Notebook  #1),Nicholas Sparks ,2005,Bantam,Science
40128,The Notebooks of Leonardo da Vinci,Leonardo da Vinci| Irma A. Richter,1991,Oxford University Press,Social sciences
28250,The Novice (Black Magician Trilogy  #2),Trudi Canavan ,2016,Orbit,Technology
7430,The Nubian Prince,Juan Bonilla| Esther Allen,1956,Metropolitan Books,Language
3449,The Nuclear Age,Tim O'Brien ,1963,Penguin Books,History and geography
20025,The Oak Apple (Morland Dynasty  #4),Cynthia Harrod-Eagles ,1977,Little  Brown Book Group,Arts and recreation
17313,The Oath,Frank E. Peretti ,2001,Thomas Nelson,Science
17319,The Oath (Dismas Hardy  #8),John Lescroart ,2009,Signet,Religion
36028,The Occult: A History,Colin Wilson ,1954,Vintage/Random House Inc. (NYC),Science
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),Colleen McCullough ,2013,Pocket Books,Arts and recreation
37804,The Odyssey,Homer| George Herbert Palmer,1962,Dover Publications,Literature
1383,The Odyssey,Homer| Richmond Lattimore,1950,Harper Perennial,Literature
1387,The Odyssey,Homer| W.H.D. Rouse,2000,Signet Classics,Language
1555,The Oedipus Plays of Sophocles,Sophocles| Paul Roche,2019,Signet Books (NY),History and geography
1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Sophocles| Paul Roche,1960,Plume,Philosophy and psychology
12114,The Oil Jar and Other Stories,Luigi Pirandello| Stanley Appelbaum,1989,Dover Publications,Technology
2166,The Old Man and the Sea,Ernest Hemingway| Donald Sutherland,1999,Simon  Schuster Audio,Philosophy and psychology
2785,The Old Way of Seeing: How Architecture Lost Its Magic - And How to Get It Back,Jonathan Hale ,1966,Mariner Books,Arts and recreation
25171,The Old Wine Shades (Richard Jury  #20),Martha Grimes ,1992,Signet,Social sciences
38835,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater ,2009,Penguin Books,Philosophy and psychology
20876,The Omega Cage (Matador  #4),Steve Perry| Michael Reaves,2018,Ace,Language
43545,The Once and Future King (The Once and Future King  #1-4),T.H. White ,2013,Ace,Philosophy and psychology
35002,The One Minute Minute Sales Person,Spencer Johnson ,1962,HarperCollins Publishers,Language
22875,The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson ,2013,Del Rey,Technology
22868,The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson ,1967,Fontana,Literature
29255,The Only Dance There Is,Ram Dass| Richard Alpert,1998,Anchor,Religion
35963,The Opposite of Fate,Amy Tan ,2004,Harper Perennial,Language
25403,The Orange Girl,Jostein Gaarder| James Anderson,2012,Phoenix,Philosophy and psychology
1525,The Oresteia,Aeschylus| Ted Hughes,1960,Farrar  Straus and Giroux,Social sciences
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus| E.D.A. Morshead,2014,Dover Publications,Religion
16728,The Organized Student: Teaching Children the Skills for Success in School and Beyond,Donna Goldberg| Jennifer Zwiebel,1981,Touchstone,Arts and recreation
29625,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes ,2003,Allen Lane,Arts and recreation
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes ,1964,Mariner Books,Religion
22470,The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics,Elaine Pagels ,1963,Vintage,Social sciences
22461,The Origin of Species,Charles Darwin| Julian Huxley,2018,Signet Classics,Religion
22459,The Origin of Species,Charles Darwin| Philip Appleman,2013,W.W. Norton & Company,Science
22463,The Origin of Species,Charles Darwin ,2005,Castle Books,Literature
34002,The Origin of Species/The Voyage of the Beagle,Charles Darwin| Richard Dawkins,1996,Everyman's Library,History and geography
41863,The Origins of Life: From the Birth of Life to the Origin of Language,John Maynard Smith| Eörs Szathmáry,2014,Oxford University Press  USA,Philosophy and psychology
22493,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,Aldon D. Morris ,2007,Free Press,Science
22474,The Origins of Totalitarianism,Hannah Arendt ,2021,Schocken Books,Social sciences
9652,The Orwell Reader: Fiction  Essays  and Reportage,George Orwell| Richard H. Rovere,2019,Mariner Books,Philosophy and psychology
31084,The Other Boleyn Girl,Philippa Gregory ,2009,Atria Books,History and geography
31092,The Other Boleyn Girl,Philippa Gregory ,2007,Scribner,Arts and recreation
13658,The Other Wind (Earthsea Cycle  #6),Ursula K. Le Guin| Samuel Roukin,1983,Ace Books,Religion
22686,The Other Woman,Jane Green ,2012,Berkley,Arts and recreation
22691,The Other Woman,Ann O'Leary ,1963,Naiad Press,Arts and recreation
22690,The Other Woman (Dundee  Idaho  #7),Brenda Novak ,1980,Harlequin Special Releases,History and geography
10989,The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn,Diana Gabaldon ,1956,Delacorte Press,Social sciences
41423,The Outlaws of Sherwood,Robin McKinley ,1950,Ace,Language
