bookID,title,authors,year,publisher,subject
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,"""Chuck Klosterman,""",1987,Scribner,Technology
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,"""Chuck Klosterman,""",1972,Scribner,Arts and recreation
43691,The Master,"""Colm Tóibín,""",1959,Scribner,Arts and recreation
43702,The Blackwater Lightship,"""Colm Tóibín,""",1983,Scribner,Literature
399,Underworld,"""Don DeLillo,""",2007,Scribner,Social sciences
406,Cosmopolis,"""Don DeLillo,""",1990,Scribner,Social sciences
11766,Love-Lies-Bleeding,"""Don DeLillo,""",2008,Scribner,Social sciences
11767,The Body Artist,"""Don DeLillo,""",1952,Scribner,Religion
28700,Falling Man,"""Don DeLillo,""",2013,Scribner,Arts and recreation
2226,On Death and Dying,"""Elisabeth Kübler-Ross,""",1971,Scribner,Science
2227,Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying,"""Elisabeth Kübler-Ross,""",2013,Scribner,Science
33938,The Wheel of Life: A Memoir of Living and Dying,"""Elisabeth Kübler-Ross,""",1973,Scribner,Social sciences
4633,Islands in the Stream,"""Ernest Hemingway,""",1999,Scribner,Science
10778,Across the River and into the Trees,"""Ernest Hemingway,""",1972,Scribner,Philosophy and psychology
16857,The Love of the Last Tycoon,"""F. Scott Fitzgerald,""",1970,Scribner,Philosophy and psychology
4909,Teacher Man (Frank McCourt  #3),"""Frank McCourt,""",1959,Scribner,Literature
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,"""Franz Kafka,""",2017,Scribner,Arts and recreation
3291,The Stories of Eva Luna,"""Isabel Allende,""",2019,Scribner,Religion
6857,Three Plums In One (Stephanie Plum  #1-3),"""Janet Evanovich,""",2020,Scribner,Arts and recreation
7445,The Glass Castle,"""Jeannette Walls,""",1953,Scribner,Science
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,"""Jonathan Shay,""",1991,Scribner,Language
17671,Liars and Saints,"""Maile Meloy,""",2011,Scribner,History and geography
18723,Brick Lane,"""Monica Ali,""",1963,Scribner,Arts and recreation
165,Untouchables: My Family's Triumphant Journey Out of the Caste System in Modern India,"""Narendra Jadhav,""",1957,Scribner,Arts and recreation
3832,Cover Her Face (Adam Dalgliesh #1),"""P.D. James,""",1991,Scribner,Language
3833,The Black Tower (Adam Dalgliesh #5),"""P.D. James,""",2009,Scribner,Philosophy and psychology
3834,Innocent Blood,"""P.D. James,""",1994,Scribner,History and geography
6544,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),"""Patricia Cornwell,""",1979,Scribner,Technology
31092,The Other Boleyn Girl,"""Philippa Gregory,""",2007,Scribner,Arts and recreation
13042,Kate Vaiden,"""Reynolds Price,""",2007,Scribner,Science
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,"""Reynolds Price,""",1986,Scribner,Arts and recreation
5975,The Fall of a Sparrow,"""Robert Hellenga,""",2022,Scribner,Religion
20668,The Trouble with Testosterone and Other Essays on the Biology of the Human Predicament,"""Robert M. Sapolsky,""",2020,Scribner,Language
20671,Monkeyluv: And Other Essays on Our Lives as Animals,"""Robert M. Sapolsky,""",1985,Scribner,Language
32289,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,"""Robert M. Sapolsky,""",2003,Scribner,Philosophy and psychology
35348,A Place Where the Sea Remembers,"""Sandra Benítez,""",1967,Scribner,Religion
10566,Lisey's Story,"""Stephen King,""",1981,Scribner,Religion
22076,From a Buick 8,"""Stephen King,""",2004,Scribner,Philosophy and psychology
2296,Emergence: The Connected Lives of Ants  Brains  Cities  and Software,"""Steven Johnson,""",1950,Scribner,History and geography
12448,Look Homeward  Angel,"""Thomas Wolfe,""",1956,Scribner,Religion
38466,Wrapped in Rainbows: The Life of Zora Neale Hurston,"""Valerie Boyd,""",2006,Scribner,Literature
28440,A Frolic of His Own,"""William Gaddis,""",1986,Scribner,Language
24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,"""Chuck Klosterman,""",1992,Scribner Book Company,Arts and recreation
22312,Shampoo Planet,"""Douglas Coupland,""",2008,Scribner Book Company,Language
37670,The Sun Also Rises,"""Ernest Hemingway,""",1981,Scribner Book Company,Language
43992,True Evil,"""Greg Iles,""",1951,Scribner Book Company,Arts and recreation
18990,The Honourable Schoolboy,"""John le Carré,""",1978,Scribner Book Company,Science
18722,Alentejo Blue,"""Monica Ali,""",1995,Scribner Book Company,Religion
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,"""Sarah Ban Breathnach,""",1959,Scribner Book Company,Social sciences
4641,The Short Stories,"""Ernest Hemingway,""",1960,Scribner Classics,Religion
37420,The Short Stories of Ernest Hemingway,"""Ernest Hemingway,""",1965,Scribner Classics,Technology
10990,Lord John and the Private Matter (Lord John Grey  #1),"""Diana Gabaldon,""",2006,Seal,Literature
3577,A Tangled Web,"""L.M. Montgomery,""",1985,Seal Books,Religion
3580,Pat of Silver Bush (Pat  #1),"""L.M. Montgomery,""",2022,Seal Books,Language
29204,A Certain Justice (Adam Dalgliesh  #10),"""P.D. James,""",2006,Seal Books,Social sciences
10701,Birds Without Wings,"""Louis de Bernières,""",2016,Secker,Religion
42719,The Van,"""Roddy Doyle,""",2004,Secker and Warburg,Arts and recreation
1667,El túnel,"""Ernesto Sabato,""",1982,Seix Barral,Science
45595,La Tía Julia y el Escribidor,"""Mario Vargas Llosa,""",2016,Seix Barral,Philosophy and psychology
35313,La Ley del Exito,"""Paramahansa Yogananda,""",2010,Self-Realization Fellowship Publishers,Technology
25895,Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,"""Huston Smith,""",1979,Sentient Publications,Technology
35825,The Blonde on the Street Corner,"""David Goodis,""",1986,Serpent's Tail,Religion
12620,The Chomsky Reader,"""Noam Chomsky,""",1996,Serpent's Tail,Arts and recreation
30836,Restless Till We Rest in You: 60 Reflections from the Writings of St. Augustine (Saints Speak Today),"""Augustine of Hippo,""",2002,Servant Publications,Social sciences
12615,Media Control: The Spectacular Achievements of Propaganda,"""Noam Chomsky,""",1977,Seven Stories Press,Social sciences
15437,Being a Green Mother (Incarnations of Immortality  #5),"""Piers Anthony,""",1972,Severn House,Philosophy and psychology
23398,The Dig,"""Alan Dean Foster,""",2021,Severn House Publishers,Literature
35134,Nor Crystal Tears (Humanx Commonwealth  #9),"""Alan Dean Foster,""",1951,Severn House Publishers,Language
16918,Touchy and Feely (Sissy Sawyer  #1),"""Graham Masterton,""",2000,Severn House Publishers,Science
16920,Hidden World,"""Graham Masterton,""",2022,Severn House Publishers,Arts and recreation
3848,Desert Heat (Joanna Brady  #1),"""J.A. Jance,""",2011,Severn House Publishers,Religion
7240,The Prodigal Son (Roger the Chapman  #15),"""Kate Sedley,""",1978,Severn House Publishers,Philosophy and psychology
20315,The Dark City (Eliot Ness  #1),"""Max Allan Collins,""",1967,Severn House Publishers,History and geography
20316,Bullet Proof (Eliot Ness  #3),"""Max Allan Collins,""",2022,Severn House Publishers,Science
33547,Hell House,"""Richard Matheson,""",1951,Severn House Publishers,Language
44652,Fablehaven (Fablehaven  #1),"""Brandon Mull,""",2020,Shadow Mountain,Language
31353,Stone Tables,"""Orson Scott Card,""",2021,Shadow Mountain,Religion
30705,Making a Change for Good: A Guide to Compassionate Self-Discipline,"""Cheri Huber,""",2009,Shambhala,Arts and recreation
26330,Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,"""Daniel Goleman,""",2020,Shambhala,Philosophy and psychology
10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,"""Fritjof Capra,""",2004,Shambhala,Arts and recreation
63,The Changeling,"""Kate Horsley,""",1977,Shambhala,Science
20059,Confessions of a Pagan Nun,"""Kate Horsley,""",1999,Shambhala,Language
13650,The Wave in the Mind: Talks and Essays on the Writer  the Reader and the Imagination,"""Ursula K. Le Guin,""",1953,Shambhala,Religion
44905,Writing Down the Bones: Freeing the Writer Within,"""Natalie Goldberg,""",1975,Shambhala Publications,Philosophy and psychology
2814,The Rock That Is Higher: Story as Truth,"""Madeleine L'Engle,""",2013,Shaw Books,Arts and recreation
32872,Sliver of Truth (Ridley Jones #2),"""Lisa Unger,""",1969,Shaye Areheart Books,Technology
2906,Bleach―ブリーチ― 1 [Burīchi 1] (Bleach  #1),"""Tite Kubo,""",1963,Shueisha,Religion
29953,A Gift Of Wings,"""Richard Bach,""",1971,Sidgwick & Jackson Ltd,Literature
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,"""Rebecca Coffey,""",1987,Sidran Press,Religion
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,"""David James Duncan,""",1950,Sierra Club Books,Arts and recreation
12616,11 de Septiembre,"""Noam Chomsky,""",1999,Siete Cuentos,Arts and recreation
31300,A Caribbean Mystery (Miss Marple  #10),"""Agatha Christie,""",1992,Signet,Arts and recreation
31303,At Bertram's Hotel,"""Agatha Christie,""",1950,Signet,Language
31304,Nemesis (Miss Marple  #12),"""Agatha Christie,""",1997,Signet,Science
31306,Murder at the Vicarage (Miss Marple  #1),"""Agatha Christie,""",1991,Signet,Science
15654,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,"""Ann Rule,""",2004,Signet,Technology
9363,Atlas Shrugged,"""Ayn Rand,""",2018,Signet,Science
4341,Dispatch,"""Bentley Little,""",2019,Signet,Philosophy and psychology
39149,What Angels Fear (Sebastian St. Cyr  #1),"""C.S. Harris,""",1992,Signet,Arts and recreation
9489,Devil's Embrace (Devil  #1),"""Catherine Coulter,""",2009,Signet,Literature
30162,Jade Star (Star  #4),"""Catherine Coulter,""",1982,Signet,Literature
17658,Trauma,"""Graham Masterton,""",1962,Signet,Science
34844,Mortal Fear (Mississippi #1),"""Greg Iles,""",1971,Signet,Language
43994,Trapped (Mississippi #2),"""Greg Iles,""",1972,Signet,Philosophy and psychology
35729,Lover Eternal (Black Dagger Brotherhood  #2),"""J.R. Ward,""",1981,Signet,Science
42900,Lover Awakened (Black Dagger Brotherhood  #3),"""J.R. Ward,""",2005,Signet,Philosophy and psychology
43682,The Death Collectors (Carson Ryder  #2),"""Jack Kerley,""",1981,Signet,History and geography
28569,Praying for Sleep,"""Jeffery Deaver,""",2006,Signet,History and geography
19412,They Cage the Animals at Night,"""Jennings Michael Burch,""",2010,Signet,Science
17319,The Oath (Dismas Hardy  #8),"""John Lescroart,""",2009,Signet,Religion
29205,A Certain Justice (Abe Glitsky  #1),"""John Lescroart,""",1998,Signet,Language
5066,Jackdaws,"""Ken Follett,""",1959,Signet,Religion
11225,One Flew Over the Cuckoo's Nest,"""Ken Kesey,""",2000,Signet,Social sciences
11226,One Flew over the Cuckoo's Nest,"""Ken Kesey,""",1956,Signet,Science
41951,Scarlet Feather,"""Maeve Binchy,""",1968,Signet,Language
22035,Fools Die,"""Mario Puzo,""",1993,Signet,Science
44906,Black Hawk Down: A Story of Modern War,"""Mark Bowden,""",1961,Signet,Language
25171,The Old Wine Shades (Richard Jury  #20),"""Martha Grimes,""",1992,Signet,Social sciences
11295,The Group,"""Mary McCarthy,""",1998,Signet,Social sciences
28979,Suffer Little Children (Sister Fidelma  #3),"""Peter Tremayne,""",1952,Signet,Language
5094,The Drawing of the Three (The Dark Tower  #2),"""Stephen King,""",1961,Signet,Religion
5419,'Salem's Lot,"""Stephen King,""",2005,Signet,Social sciences
10613,Night Shift,"""Stephen King,""",1996,Signet,History and geography
10624,"Four Past Midnight: Featuring ""The Langoliers""","""Stephen King,""",2003,Signet,Philosophy and psychology
17944,The Gunslinger (The Dark Tower #1),"""Stephen King,""",1978,Signet,Religion
19137,'Salem's Lot,"""Stephen King,""",2007,Signet,Science
32691,Four Past Midnight,"""Stephen King,""",2013,Signet,Religion
36303,'Salem's Lot,"""Stephen King,""",2008,Signet,Literature
44630,The Inner Sanctum,"""Stephen W. Frey,""",2010,Signet,Language
663,For the New Intellectual: The Philosophy of Ayn Rand,"""Ayn Rand,""",2004,Signet Book,Language
2373,The Bone Collector (Lincoln Rhyme  #1),"""Jeffery Deaver,""",1997,Signet Book,Literature
8127,Anne of Green Gables (Anne of Green Gables  #1),"""L.M. Montgomery,""",1965,Signet Book,Science
7009,A Midsummer Night's Dream,"""William Shakespeare,""",2012,Signet Book,Arts and recreation
17184,The Invisible Man,"""H.G. Wells,""",1965,Signet Classics,Philosophy and psychology
1934,Little Women,"""Louisa May Alcott,""",1983,Signet Classics,Religion
35888,Tallchief For Keeps (The Tallchiefs #3),"""Cait London,""",1960,Silhouette,History and geography
38936,Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3),"""Christine Rimmer,""",1992,Silhouette,Religion
19949,Mr. and Mistress (Dynasties: The Elliotts #5),"""Heidi Betts,""",2019,Silhouette,Philosophy and psychology
35352,Long Gone Lonesome Blues (The Texas Brands  #4),"""Maggie Shayne,""",2020,Silhouette,Social sciences
26047,Rebellion (The MacGregors  #0.1),"""Nora Roberts,""",1960,Silhouette,Language
40530,Time and Again: Time Was / Times Change,"""Nora Roberts,""",2006,Silhouette,Science
43656,Double-Cross (Athena Force #4),"""Meredith Fletcher,""",1989,Silhouette Bombshell,Technology
41028,Wild Fire (The Hot Zone  #3),"""Debra Cowan,""",1979,Silhouette Books,Technology
41376,Flirting with Danger,"""Linda Turner,""",1963,Silhouette Books,Social sciences
26768,In Dark Waters,"""Mary Burton,""",1986,Silhouette Books,Religion
42424,The Right Stuff (To Protect and Defend #3),"""Merline Lovelace,""",1972,Silhouette Books,Literature
26048,Dream Makers: Untamed / Less of a Stranger,"""Nora Roberts,""",2019,Silhouette Books,Science
26052,First Impressions,"""Nora Roberts,""",2022,Silhouette Books,Arts and recreation
40528,Time and Again (Time Travel #1-2),"""Nora Roberts,""",1999,Silhouette Books,Religion
12059,The Accidental Bodyguard (Accidental  #2),"""Ann Major,""",1960,Silhouette Desire,Literature
35882,Tallchief: The Hunter (The Tallchiefs #9),"""Cait London,""",1976,Silhouette Desire,Philosophy and psychology
4817,Dr. Desirable,"""Kristi Gold,""",1993,Silhouette Desire,Social sciences
12123,Sierra's Homecoming (McKettricks  #5),"""Linda Lael Miller,""",1977,Silhouette Desire,Science
22225,The Princess Bride (Long  Tall Texans  #15),"""Diana Palmer,""",1950,Silhouette Romance,Philosophy and psychology
7393,Sky's Pride and Joy (Bachelor Gulch #8),"""Sandra Steffen,""",1966,Silhouette Romance,Philosophy and psychology
14051,Part-Time Wife (Hometown Heartbreakers  #4),"""Susan Mallery,""",1982,Silhouette Special Edition,Philosophy and psychology
22227,The Sheik & the Princess Bride (Desert Rogues  #8),"""Susan Mallery,""",1974,Silhouette Special Edition,Social sciences
13100,The Bible Cure For Diabetes,"""Don Colbert,""",1951,Siloam,Language
28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,"""A.J. Jacobs,""",2013,Simon  Schuster,Language
32941,True Story,"""Bill Maher,""",2000,Simon  Schuster,Social sciences
14318,Chronicles: Volume One,"""Bob Dylan,""",1992,Simon  Schuster,Social sciences
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,"""Charles Dickens,""",2002,Simon  Schuster,Philosophy and psychology
18335,Out of the Woods,"""Chris Offutt,""",2010,Simon  Schuster,History and geography
18337,No Heroes: A Memoir of Coming Home,"""Chris Offutt,""",1975,Simon  Schuster,Science
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,"""Daniel C. Dennett,""",1986,Simon  Schuster,Social sciences
1067,1776,"""David McCullough,""",2007,Simon  Schuster,Religion
